id_pagamento,id_empresa,id_fornecedor,data_emissao,data_vencimento,data_pagamento,valor,categoria,status,data_criacao
5398,13,500,2025-12-02,2026-01-16,2026-01-16,7086.39,Logística,paga,2026-06-19 11:56:25.532064
5399,13,496,2025-12-04,2026-01-18,2026-01-16,34180.06,Serviços Terceirizados,paga,2026-06-19 11:56:25.532064
5400,13,498,2025-12-08,2025-12-29,2025-12-27,28808.35,Manutenção,paga,2026-06-19 11:56:25.533579
5401,13,500,2026-01-09,2026-02-08,2026-02-10,66896.54,Folha de Pagamento,paga,2026-06-19 11:56:25.533579
5402,13,494,2026-01-05,2026-02-04,2026-02-04,33448.27,Impostos,paga,2026-06-19 11:56:25.533579
5403,13,494,2026-01-12,2026-02-11,2026-02-11,16724.14,Aluguel,paga,2026-06-19 11:56:25.533579
5404,13,498,2026-01-05,2026-02-19,2026-02-17,10452.58,Tecnologia,paga,2026-06-19 11:56:25.533579
5405,13,492,2026-01-09,2026-01-30,2026-01-31,12543.1,Marketing,paga,2026-06-19 11:56:25.533579
5406,13,505,2026-01-06,2026-02-05,2026-02-03,8362.07,Energia,paga,2026-06-19 11:56:25.533579
5407,13,498,2026-01-05,2026-01-26,2026-01-24,2382.72,Compra de Mercadorias,paga,2026-06-19 11:56:25.533579
5408,13,493,2026-01-02,2026-02-16,2026-02-14,12163.71,Logística,paga,2026-06-19 11:56:25.533579
5409,13,490,2026-01-05,2026-02-19,2026-02-19,30859.38,Serviços Terceirizados,paga,2026-06-19 11:56:25.533579
5410,13,496,2026-01-12,2026-02-11,2026-02-13,15219.19,Manutenção,paga,2026-06-19 11:56:25.533579
5411,13,495,2026-02-09,2026-02-16,2026-02-18,86278.89,Folha de Pagamento,paga,2026-06-19 11:56:25.534586
5412,13,492,2026-02-09,2026-03-11,2026-03-09,43139.44,Impostos,paga,2026-06-19 11:56:25.534586
5413,13,503,2026-02-05,2026-03-07,2026-03-05,21569.72,Aluguel,paga,2026-06-19 11:56:25.534586
5414,13,500,2026-02-02,2026-02-23,2026-02-25,13481.08,Tecnologia,paga,2026-06-19 11:56:25.534586
5415,13,497,2026-02-05,2026-02-26,2026-02-27,16177.29,Marketing,paga,2026-06-19 11:56:25.534586
5416,13,491,2026-02-10,2026-02-17,2026-02-19,10784.86,Energia,paga,2026-06-19 11:56:25.534586
5417,13,496,2026-02-02,2026-02-23,2026-02-25,14611.6,Compra de Mercadorias,paga,2026-06-19 11:56:25.534586
5418,13,496,2026-02-06,2026-02-21,2026-02-23,816.23,Logística,paga,2026-06-19 11:56:25.534586
5419,13,493,2026-02-06,2026-02-13,2026-02-11,55138.83,Serviços Terceirizados,paga,2026-06-19 11:56:25.534586
5420,13,496,2026-02-02,2026-02-09,2026-02-11,7623.58,Manutenção,paga,2026-06-19 11:56:25.534586
5421,13,490,2026-03-09,2026-04-08,2026-04-10,101073.07,Folha de Pagamento,paga,2026-06-19 11:56:25.536726
5422,13,496,2026-03-02,2026-03-17,2026-03-16,50536.54,Impostos,paga,2026-06-19 11:56:25.536726
5423,13,500,2026-03-09,2026-03-24,2026-03-26,25268.27,Aluguel,paga,2026-06-19 11:56:25.536726
5424,13,497,2026-03-10,2026-03-25,2026-03-24,15792.67,Tecnologia,paga,2026-06-19 11:56:25.536726
5425,13,490,2026-03-04,2026-04-03,2026-04-05,18951.2,Marketing,paga,2026-06-19 11:56:25.536726
5426,13,500,2026-03-03,2026-04-17,2026-04-19,12634.13,Energia,paga,2026-06-19 11:56:25.536726
5427,13,495,2026-03-02,2026-04-16,2026-04-15,9897.32,Compra de Mercadorias,paga,2026-06-19 11:56:25.536726
5428,13,494,2026-03-06,2026-03-27,2026-03-26,57891.66,Logística,paga,2026-06-19 11:56:25.536726
5429,13,491,2026-03-09,2026-03-24,2026-03-26,3183.42,Serviços Terceirizados,paga,2026-06-19 11:56:25.536726
5430,13,499,2026-03-09,2026-04-08,2026-04-06,20625.07,Manutenção,paga,2026-06-19 11:56:25.536726
5431,13,490,2026-04-07,2026-05-22,2026-05-21,87783.75,Folha de Pagamento,paga,2026-06-19 11:56:25.536726
5432,13,493,2026-04-06,2026-05-06,2026-05-06,43891.87,Impostos,paga,2026-06-19 11:56:25.536726
5433,13,499,2026-04-07,2026-05-07,2026-05-08,21945.94,Aluguel,paga,2026-06-19 11:56:25.536726
5434,13,505,2026-04-06,2026-04-13,2026-04-14,13716.21,Tecnologia,paga,2026-06-19 11:56:25.536726
5435,13,501,2026-04-06,2026-05-06,2026-05-06,16459.45,Marketing,paga,2026-06-19 11:56:25.536726
5436,13,493,2026-04-06,2026-04-21,2026-04-22,10972.97,Energia,paga,2026-06-19 11:56:25.536726
5437,13,496,2026-04-07,2026-05-22,2026-05-20,2683.1,Compra de Mercadorias,paga,2026-06-19 11:56:25.536726
5438,13,505,2026-04-01,2026-04-22,2026-04-22,7704.56,Logística,paga,2026-06-19 11:56:25.536726
5439,13,494,2026-04-06,2026-05-21,2026-05-20,30433.49,Serviços Terceirizados,paga,2026-06-19 11:56:25.536726
5440,13,500,2026-04-03,2026-05-18,2026-05-18,38732.88,Manutenção,paga,2026-06-19 11:56:25.536726
5441,13,490,2026-05-04,2026-06-18,2026-06-16,119678.54,Folha de Pagamento,paga,2026-06-19 11:56:25.538241
5442,13,498,2026-05-04,2026-05-25,2026-05-25,59839.27,Impostos,paga,2026-06-19 11:56:25.538241
5443,13,506,2026-05-08,2026-05-23,2026-05-24,29919.63,Aluguel,paga,2026-06-19 11:56:25.538241
5444,13,495,2026-05-04,2026-05-19,2026-05-17,18699.77,Tecnologia,paga,2026-06-19 11:56:25.538241
5445,13,491,2026-05-07,2026-05-14,2026-05-15,22439.73,Marketing,paga,2026-06-19 11:56:25.538241
5446,13,503,2026-05-11,2026-06-10,2026-06-12,14959.82,Energia,paga,2026-06-19 11:56:25.538241
5447,13,501,2026-05-04,2026-05-19,2026-05-21,47283.14,Compra de Mercadorias,paga,2026-06-19 11:56:25.538241
5448,13,499,2026-05-04,2026-05-25,2026-05-25,47460.01,Logística,paga,2026-06-19 11:56:25.538241
5449,13,497,2026-05-05,2026-05-20,2026-05-19,7247.58,Serviços Terceirizados,paga,2026-06-19 11:56:25.538241
5450,13,497,2026-05-06,2026-06-05,2026-06-07,6467.94,Manutenção,paga,2026-06-19 11:56:25.538241
5451,13,502,2026-06-08,2026-06-29,,108529.58,Folha de Pagamento,aberta,2026-06-19 11:56:25.539251
5452,13,492,2026-06-01,2026-07-01,,54264.79,Impostos,aberta,2026-06-19 11:56:25.539251
5453,13,501,2026-06-10,2026-06-17,2026-06-15,27132.4,Aluguel,paga,2026-06-19 11:56:25.539251
5454,13,503,2026-06-03,2026-07-03,,16957.75,Tecnologia,aberta,2026-06-19 11:56:25.539251
5455,13,506,2026-06-01,2026-06-22,,20349.3,Marketing,aberta,2026-06-19 11:56:25.539251
5456,13,497,2026-06-09,2026-06-30,,13566.2,Energia,aberta,2026-06-19 11:56:25.539251
5457,13,504,2026-06-10,2026-07-25,,40922.06,Compra de Mercadorias,aberta,2026-06-19 11:56:25.539251
5458,13,505,2026-06-08,2026-06-29,,33513.9,Logística,aberta,2026-06-19 11:56:25.539251
5459,13,501,2026-06-08,2026-07-08,,15722.15,Serviços Terceirizados,aberta,2026-06-19 11:56:25.539251
5460,13,495,2026-06-02,2026-06-17,,8196.82,Manutenção,aberta,2026-06-19 11:56:25.539251
5461,14,518,2023-01-09,2023-01-16,2023-01-17,102457.35,Folha de Pagamento,paga,2026-06-19 11:56:25.540752
5462,14,527,2023-01-09,2023-02-23,2023-02-25,51228.67,Impostos,paga,2026-06-19 11:56:25.540752
5463,14,508,2023-01-05,2023-02-19,2023-03-03,25614.34,Aluguel,paga,2026-06-19 11:56:25.540752
5464,14,517,2023-01-02,2023-02-16,2023-02-18,16008.96,Tecnologia,paga,2026-06-19 11:56:25.540752
5465,14,528,2023-01-09,2023-02-08,2023-02-06,19210.75,Marketing,paga,2026-06-19 11:56:25.540752
5466,14,530,2023-01-05,2023-01-20,2023-01-19,12807.17,Energia,paga,2026-06-19 11:56:25.540752
5467,14,519,2023-01-02,2023-01-17,2023-01-17,4681.34,Compra de Mercadorias,paga,2026-06-19 11:56:25.540752
5468,14,521,2023-01-09,2023-02-23,2023-02-24,33684.76,Logística,paga,2026-06-19 11:56:25.540752
5469,14,522,2023-01-09,2023-02-08,2023-02-10,39522.11,Serviços Terceirizados,paga,2026-06-19 11:56:25.540752
5470,14,523,2023-01-09,2023-01-16,2023-01-18,14963.76,Manutenção,paga,2026-06-19 11:56:25.540752
5471,14,533,2023-02-06,2023-03-08,2023-03-06,168144.5,Folha de Pagamento,paga,2026-06-19 11:56:25.540752
5472,14,541,2023-02-09,2023-03-11,2023-03-12,84072.25,Impostos,paga,2026-06-19 11:56:25.540752
5473,14,533,2023-02-06,2023-03-08,2023-04-05,42036.13,Aluguel,paga,2026-06-19 11:56:25.540752
5474,14,525,2023-02-06,2023-02-27,2023-02-25,26272.58,Tecnologia,paga,2026-06-19 11:56:25.540752
5475,14,523,2023-02-01,2023-02-22,2023-02-23,31527.09,Marketing,paga,2026-06-19 11:56:25.540752
5476,14,535,2023-02-02,2023-02-23,2023-02-25,21018.06,Energia,paga,2026-06-19 11:56:25.540752
5477,14,523,2023-02-02,2023-03-19,2023-03-18,47879.28,Compra de Mercadorias,paga,2026-06-19 11:56:25.540752
5478,14,528,2023-02-07,2023-03-24,2023-03-24,2054.43,Logística,paga,2026-06-19 11:56:25.540752
5479,14,522,2023-02-06,2023-02-27,2023-02-27,18389.09,Serviços Terceirizados,paga,2026-06-19 11:56:25.540752
5480,14,532,2023-02-06,2023-03-08,2023-03-06,84058.16,Manutenção,paga,2026-06-19 11:56:25.540752
5481,14,508,2023-03-06,2023-03-21,2023-03-22,136655.37,Folha de Pagamento,paga,2026-06-19 11:56:25.542256
5482,14,521,2023-03-08,2023-03-29,2023-03-28,68327.68,Impostos,paga,2026-06-19 11:56:25.542256
5483,14,517,2023-03-02,2023-03-09,2023-03-11,34163.84,Aluguel,paga,2026-06-19 11:56:25.542256
5484,14,508,2023-03-08,2023-03-23,2023-03-23,21352.4,Tecnologia,paga,2026-06-19 11:56:25.542256
5485,14,534,2023-03-01,2023-03-08,2023-03-08,25622.88,Marketing,paga,2026-06-19 11:56:25.542256
5486,14,544,2023-03-06,2023-04-05,2023-04-03,17081.92,Energia,paga,2026-06-19 11:56:25.542256
5487,14,510,2023-03-06,2023-04-20,2023-04-20,14621.93,Compra de Mercadorias,paga,2026-06-19 11:56:25.542256
5488,14,512,2023-03-09,2023-04-23,2023-04-21,9588.16,Logística,paga,2026-06-19 11:56:25.542256
5489,14,515,2023-03-01,2023-03-16,2023-03-18,7693.8,Serviços Terceirizados,paga,2026-06-19 11:56:25.542256
5490,14,545,2023-03-08,2023-03-29,2023-03-28,91940.03,Manutenção,paga,2026-06-19 11:56:25.542256
5491,14,543,2023-04-10,2023-04-17,2023-04-17,142819.23,Folha de Pagamento,paga,2026-06-19 11:56:25.543260
5492,14,540,2023-04-03,2023-05-03,2023-05-04,71409.61,Impostos,paga,2026-06-19 11:56:25.543260
5493,14,530,2023-04-03,2023-04-24,2023-04-23,35704.81,Aluguel,paga,2026-06-19 11:56:25.543260
5494,14,535,2023-04-03,2023-05-03,2023-05-04,22315.5,Tecnologia,paga,2026-06-19 11:56:25.543260
5495,14,511,2023-04-03,2023-04-24,2023-04-24,26778.6,Marketing,paga,2026-06-19 11:56:25.543260
5496,14,511,2023-04-10,2023-05-01,2023-05-02,17852.4,Energia,paga,2026-06-19 11:56:25.543260
5497,14,538,2023-04-10,2023-04-25,2023-04-25,16195.27,Compra de Mercadorias,paga,2026-06-19 11:56:25.543260
5498,14,527,2023-04-06,2023-05-21,2023-05-22,2363.04,Logística,paga,2026-06-19 11:56:25.543260
5499,14,518,2023-04-05,2023-04-12,2023-04-13,88098.27,Serviços Terceirizados,paga,2026-06-19 11:56:25.543260
5500,14,528,2023-04-07,2023-05-22,2023-05-21,22773.34,Manutenção,paga,2026-06-19 11:56:25.543260
5501,14,535,2023-05-10,2023-06-09,2023-06-09,139633.54,Folha de Pagamento,paga,2026-06-19 11:56:25.544764
5502,14,544,2023-05-04,2023-06-03,2023-06-01,69816.77,Impostos,paga,2026-06-19 11:56:25.544764
5503,14,523,2023-05-05,2023-05-26,2023-05-28,34908.39,Aluguel,paga,2026-06-19 11:56:25.544764
5504,14,537,2023-05-08,2023-05-15,2023-05-15,21817.74,Tecnologia,paga,2026-06-19 11:56:25.544764
5505,14,540,2023-05-02,2023-05-17,2023-05-19,26181.29,Marketing,paga,2026-06-19 11:56:25.544764
5506,14,508,2023-05-03,2023-06-17,2023-06-16,17454.19,Energia,paga,2026-06-19 11:56:25.544764
5507,14,539,2023-05-10,2023-05-17,2023-05-19,58665.26,Compra de Mercadorias,paga,2026-06-19 11:56:25.544764
5508,14,511,2023-05-04,2023-05-11,2023-05-10,7277.42,Logística,paga,2026-06-19 11:56:25.544764
5509,14,517,2023-05-05,2023-05-26,2023-06-07,23307.25,Serviços Terceirizados,paga,2026-06-19 11:56:25.544764
5510,14,519,2023-05-08,2023-05-23,2023-05-22,37292.98,Manutenção,paga,2026-06-19 11:56:25.544764
5511,14,513,2023-06-05,2023-06-12,2023-06-12,183640.62,Folha de Pagamento,paga,2026-06-19 11:56:25.544764
5512,14,523,2023-06-07,2023-06-22,2023-06-22,91820.31,Impostos,paga,2026-06-19 11:56:25.544764
5513,14,515,2023-06-07,2023-06-22,2023-06-24,45910.16,Aluguel,paga,2026-06-19 11:56:25.544764
5514,14,523,2023-06-08,2023-06-15,2023-06-13,28693.85,Tecnologia,paga,2026-06-19 11:56:25.544764
5515,14,544,2023-06-07,2023-07-07,2023-07-06,34432.62,Marketing,paga,2026-06-19 11:56:25.544764
5516,14,515,2023-06-12,2023-06-27,2023-06-26,22955.08,Energia,paga,2026-06-19 11:56:25.544764
5517,14,510,2023-06-08,2023-06-23,2023-06-25,6659.19,Compra de Mercadorias,paga,2026-06-19 11:56:25.544764
5518,14,542,2023-06-07,2023-06-22,2023-06-24,39629.12,Logística,paga,2026-06-19 11:56:25.544764
5519,14,543,2023-06-08,2023-07-08,2023-07-09,38514.62,Serviços Terceirizados,paga,2026-06-19 11:56:25.544764
5520,14,524,2023-06-08,2023-06-23,2023-06-21,81621.38,Manutenção,paga,2026-06-19 11:56:25.544764
5521,14,541,2023-07-10,2023-07-25,2023-07-23,139514.41,Folha de Pagamento,paga,2026-06-19 11:56:25.546270
5522,14,543,2023-07-10,2023-07-17,2023-07-18,69757.21,Impostos,paga,2026-06-19 11:56:25.546270
5523,14,508,2023-07-10,2023-08-09,2023-08-09,34878.6,Aluguel,paga,2026-06-19 11:56:25.546270
5524,14,510,2023-07-03,2023-08-02,2023-08-04,21799.13,Tecnologia,paga,2026-06-19 11:56:25.546270
5525,14,508,2023-07-05,2023-07-20,2023-07-18,26158.95,Marketing,paga,2026-06-19 11:56:25.546270
5526,14,540,2023-07-10,2023-07-31,2023-09-03,17439.3,Energia,paga,2026-06-19 11:56:25.546270
5527,14,532,2023-07-05,2023-07-26,2023-07-26,25207.94,Compra de Mercadorias,paga,2026-06-19 11:56:25.546270
5528,14,516,2023-07-03,2023-08-17,2023-08-17,73236.17,Logística,paga,2026-06-19 11:56:25.546270
5529,14,524,2023-07-05,2023-08-04,2023-09-14,123.8,Serviços Terceirizados,paga,2026-06-19 11:56:25.546270
5530,14,515,2023-07-04,2023-08-18,2023-08-20,27867.02,Manutenção,paga,2026-06-19 11:56:25.546270
5531,14,539,2023-08-10,2023-09-09,2023-09-07,167435.48,Folha de Pagamento,paga,2026-06-19 11:56:25.547276
5532,14,541,2023-08-10,2023-08-17,2023-08-16,83717.74,Impostos,paga,2026-06-19 11:56:25.547276
5533,14,542,2023-08-07,2023-08-28,2023-08-28,41858.87,Aluguel,paga,2026-06-19 11:56:25.547276
5534,14,538,2023-08-01,2023-08-16,2023-08-17,26161.79,Tecnologia,paga,2026-06-19 11:56:25.547276
5535,14,519,2023-08-01,2023-08-08,2023-08-06,31394.15,Marketing,paga,2026-06-19 11:56:25.547276
5536,14,540,2023-08-01,2023-09-15,2023-09-13,20929.43,Energia,paga,2026-06-19 11:56:25.547276
5537,14,510,2023-08-01,2023-08-31,2023-09-02,8316.9,Compra de Mercadorias,paga,2026-06-19 11:56:25.547276
5538,14,541,2023-08-02,2023-08-23,2023-08-22,46030.93,Logística,paga,2026-06-19 11:56:25.547276
5539,14,512,2023-08-02,2023-09-01,2023-09-01,54590.17,Serviços Terceirizados,paga,2026-06-19 11:56:25.547276
5540,14,532,2023-08-03,2023-09-17,2023-09-16,42800.4,Manutenção,paga,2026-06-19 11:56:25.547276
5541,14,517,2023-09-11,2023-09-18,2023-09-20,154880.76,Folha de Pagamento,paga,2026-06-19 11:56:25.548781
5542,14,515,2023-09-08,2023-10-08,2023-10-06,77440.38,Impostos,paga,2026-06-19 11:56:25.548781
5543,14,541,2023-09-08,2023-10-23,2023-10-22,38720.19,Aluguel,paga,2026-06-19 11:56:25.548781
5544,14,515,2023-09-05,2023-09-26,2023-09-28,24200.12,Tecnologia,paga,2026-06-19 11:56:25.548781
5545,14,536,2023-09-01,2023-09-16,2023-09-15,29040.14,Marketing,paga,2026-06-19 11:56:25.548781
5546,14,534,2023-09-04,2023-09-25,2023-10-01,19360.09,Energia,paga,2026-06-19 11:56:25.548781
5547,14,514,2023-09-08,2023-10-08,2023-10-07,15299.84,Compra de Mercadorias,paga,2026-06-19 11:56:25.548781
5548,14,517,2023-09-04,2023-10-04,2023-10-04,9764.77,Logística,paga,2026-06-19 11:56:25.548781
5549,14,539,2023-09-04,2023-10-04,2023-10-03,67750.42,Serviços Terceirizados,paga,2026-06-19 11:56:25.548781
5550,14,539,2023-09-08,2023-09-23,2023-09-24,47545.66,Manutenção,paga,2026-06-19 11:56:25.548781
5551,14,508,2023-10-04,2023-10-11,2023-10-09,161748.45,Folha de Pagamento,paga,2026-06-19 11:56:25.548781
5552,14,520,2023-10-03,2023-10-24,2023-10-22,80874.22,Impostos,paga,2026-06-19 11:56:25.548781
5553,14,515,2023-10-02,2023-10-09,2023-10-09,40437.11,Aluguel,paga,2026-06-19 11:56:25.548781
5554,14,519,2023-10-09,2023-11-23,2023-11-23,25273.2,Tecnologia,paga,2026-06-19 11:56:25.548781
5555,14,526,2023-10-06,2023-10-21,2023-10-21,30327.83,Marketing,paga,2026-06-19 11:56:25.548781
5556,14,538,2023-10-05,2023-10-26,2023-10-27,20218.56,Energia,paga,2026-06-19 11:56:25.548781
5557,14,545,2023-10-09,2023-11-08,2023-11-07,47072.5,Compra de Mercadorias,paga,2026-06-19 11:56:25.548781
5558,14,516,2023-10-09,2023-10-24,2023-10-26,45733.26,Logística,paga,2026-06-19 11:56:25.548781
5559,14,519,2023-10-10,2023-10-25,2023-10-27,24632.87,Serviços Terceirizados,paga,2026-06-19 11:56:25.548781
5560,14,532,2023-10-02,2023-11-16,2023-11-18,29145.91,Manutenção,paga,2026-06-19 11:56:25.548781
5561,14,512,2023-11-06,2023-11-13,2023-11-14,159382.45,Folha de Pagamento,paga,2026-06-19 11:56:25.550283
5562,14,536,2023-11-08,2023-11-23,2023-11-22,79691.23,Impostos,paga,2026-06-19 11:56:25.550283
5563,14,534,2023-11-01,2023-12-16,2023-12-17,39845.61,Aluguel,paga,2026-06-19 11:56:25.550283
5564,14,511,2023-11-03,2023-12-18,2023-12-18,24903.51,Tecnologia,paga,2026-06-19 11:56:25.550283
5565,14,513,2023-11-06,2023-12-06,2023-12-04,29884.21,Marketing,paga,2026-06-19 11:56:25.550283
5566,14,539,2023-11-09,2023-11-16,2023-11-14,19922.81,Energia,paga,2026-06-19 11:56:25.550283
5567,14,519,2023-11-06,2023-11-21,2023-11-19,48573.85,Compra de Mercadorias,paga,2026-06-19 11:56:25.550283
5568,14,520,2023-11-09,2023-12-24,2023-12-25,34335.18,Logística,paga,2026-06-19 11:56:25.550283
5569,14,508,2023-11-07,2023-12-22,2023-12-21,3511.93,Serviços Terceirizados,paga,2026-06-19 11:56:25.550283
5570,14,511,2023-11-01,2023-11-08,2023-11-08,58019.38,Manutenção,paga,2026-06-19 11:56:25.550283
5571,14,540,2023-12-11,2024-01-10,2024-01-12,135378.69,Folha de Pagamento,paga,2026-06-19 11:56:25.552289
5572,14,540,2023-12-04,2023-12-19,2023-12-18,67689.35,Impostos,paga,2026-06-19 11:56:25.552289
5573,14,512,2023-12-01,2023-12-22,2023-12-22,33844.67,Aluguel,paga,2026-06-19 11:56:25.552289
5574,14,517,2023-12-04,2024-01-03,2024-01-05,21152.92,Tecnologia,paga,2026-06-19 11:56:25.552289
5575,14,517,2023-12-11,2024-01-25,2024-01-25,25383.5,Marketing,paga,2026-06-19 11:56:25.552289
5576,14,515,2023-12-04,2024-01-18,2024-01-19,16922.34,Energia,paga,2026-06-19 11:56:25.552289
5577,14,540,2023-12-04,2024-01-03,2024-01-05,46003.35,Compra de Mercadorias,paga,2026-06-19 11:56:25.552289
5578,14,531,2023-12-04,2023-12-19,2023-12-19,26380.3,Logística,paga,2026-06-19 11:56:25.552289
5579,14,518,2023-12-11,2023-12-18,2023-12-16,23704.78,Serviços Terceirizados,paga,2026-06-19 11:56:25.552289
5580,14,521,2023-12-04,2023-12-25,2023-12-26,26598.52,Manutenção,paga,2026-06-19 11:56:25.552289
5581,14,542,2024-01-04,2024-02-03,2024-02-04,143783.69,Folha de Pagamento,paga,2026-06-19 11:56:25.552794
5582,14,539,2024-01-02,2024-01-23,2024-01-25,71891.84,Impostos,paga,2026-06-19 11:56:25.552794
5583,14,543,2024-01-08,2024-01-23,2024-02-20,35945.92,Aluguel,paga,2026-06-19 11:56:25.552794
5584,14,537,2024-01-09,2024-01-16,2024-01-17,22466.2,Tecnologia,paga,2026-06-19 11:56:25.552794
5585,14,525,2024-01-10,2024-02-09,2024-02-10,26959.44,Marketing,paga,2026-06-19 11:56:25.552794
5586,14,533,2024-01-10,2024-01-31,2024-01-31,17972.96,Energia,paga,2026-06-19 11:56:25.552794
5587,14,529,2024-01-10,2024-01-25,2024-01-28,105728.57,Compra de Mercadorias,paga,2026-06-19 11:56:25.552794
5588,14,532,2024-01-05,2024-01-26,2024-01-26,12860.58,Logística,paga,2026-06-19 11:56:25.552794
5589,14,528,2024-01-09,2024-02-23,2024-02-24,1710.91,Serviços Terceirizados,paga,2026-06-19 11:56:25.552794
5590,14,520,2024-01-04,2024-01-25,2024-01-26,10003.91,Manutenção,paga,2026-06-19 11:56:25.552794
5591,14,530,2024-02-09,2024-03-10,2024-03-12,122571.21,Folha de Pagamento,paga,2026-06-19 11:56:25.554305
5592,14,528,2024-02-12,2024-02-19,2024-02-20,61285.61,Impostos,paga,2026-06-19 11:56:25.554305
5593,14,537,2024-02-05,2024-03-06,2024-03-04,30642.8,Aluguel,paga,2026-06-19 11:56:25.554305
5594,14,525,2024-02-02,2024-02-17,2024-02-18,19151.75,Tecnologia,paga,2026-06-19 11:56:25.554305
5595,14,509,2024-02-07,2024-03-08,2024-03-23,22982.1,Marketing,paga,2026-06-19 11:56:25.554305
5596,14,545,2024-02-05,2024-02-26,2024-02-25,15321.4,Energia,paga,2026-06-19 11:56:25.554305
5597,14,520,2024-02-08,2024-02-29,2024-03-02,38954.82,Compra de Mercadorias,paga,2026-06-19 11:56:25.554305
5598,14,517,2024-02-05,2024-03-06,2024-03-07,55787.63,Logística,paga,2026-06-19 11:56:25.554305
5599,14,545,2024-02-05,2024-02-20,2024-02-20,11789.66,Serviços Terceirizados,paga,2026-06-19 11:56:25.554305
5600,14,511,2024-02-05,2024-02-12,2024-02-12,4548.05,Manutenção,paga,2026-06-19 11:56:25.554305
5601,14,514,2024-03-11,2024-04-01,2024-03-30,138168.3,Folha de Pagamento,paga,2026-06-19 11:56:25.555312
5602,14,541,2024-03-11,2024-03-26,2024-03-26,69084.15,Impostos,paga,2026-06-19 11:56:25.555312
5603,14,542,2024-03-04,2024-03-25,2024-03-23,34542.07,Aluguel,paga,2026-06-19 11:56:25.555312
5604,14,531,2024-03-01,2024-03-08,2024-03-06,21588.8,Tecnologia,paga,2026-06-19 11:56:25.555312
5605,14,545,2024-03-04,2024-03-19,2024-03-20,25906.56,Marketing,paga,2026-06-19 11:56:25.555312
5606,14,517,2024-03-04,2024-03-25,2024-03-24,17271.04,Energia,paga,2026-06-19 11:56:25.555312
5607,14,528,2024-03-06,2024-04-20,2024-04-20,10899.12,Compra de Mercadorias,paga,2026-06-19 11:56:25.555312
5608,14,525,2024-03-04,2024-03-25,2024-03-24,3825.27,Logística,paga,2026-06-19 11:56:25.555312
5609,14,532,2024-03-07,2024-04-06,2024-04-07,94919.7,Serviços Terceirizados,paga,2026-06-19 11:56:25.555312
5610,14,513,2024-03-04,2024-03-11,2024-03-10,15570.92,Manutenção,paga,2026-06-19 11:56:25.555312
5611,14,545,2024-04-01,2024-05-01,2024-05-02,100212.88,Folha de Pagamento,paga,2026-06-19 11:56:25.556311
5612,14,521,2024-04-10,2024-05-10,2024-05-12,50106.44,Impostos,paga,2026-06-19 11:56:25.556311
5613,14,531,2024-04-08,2024-04-29,2024-05-01,25053.22,Aluguel,paga,2026-06-19 11:56:25.556311
5614,14,530,2024-04-04,2024-04-11,2024-04-12,15658.26,Tecnologia,paga,2026-06-19 11:56:25.556311
5615,14,530,2024-04-10,2024-05-25,2024-05-26,18789.91,Marketing,paga,2026-06-19 11:56:25.556311
5616,14,541,2024-04-05,2024-04-26,2024-04-28,12526.61,Energia,paga,2026-06-19 11:56:25.556311
